"date","close","volume","open","high","low"
"2014/03/17","1858.8300","0.0000","1842.8100","1862.3000","1842.8100"
"2014/03/14","1841.1300","0.0000","1845.0700","1852.4400","1839.5700"
"2014/03/13","1846.3400","0.0000","1869.0600","1874.4000","1841.8600"
"2014/03/12","1868.2000","0.0000","1866.1500","1868.3800","1854.3800"
"2014/03/11","1867.6300","0.0000","1878.2600","1882.3500","1863.8800"
"2014/03/10","1877.1700","0.0000","1877.8600","1877.8700","1867.0400"
"2014/03/07","1878.0400","0.0000","1878.5200","1883.5700","1870.5600"
"2014/03/06","1877.0300","0.0000","1874.1800","1881.9400","1874.1800"
"2014/03/05","1873.8100","0.0000","1874.0500","1876.5300","1871.1100"
"2014/03/04","1873.9100","0.0000","1849.2300","1876.2300","1849.2300"
"2014/03/03","1845.7300","0.0000","1857.6800","1857.6800","1834.4400"
"2014/02/28","1859.4500","0.0000","1855.1200","1867.9200","1847.6700"
"2014/02/27","1854.2900","0.0000","1844.9000","1854.5300","1841.1300"
"2014/02/26","1845.1600","0.0000","1845.7900","1852.6500","1840.6600"
"2014/02/25","1845.1200","0.0000","1847.6600","1852.9100","1840.1900"
"2014/02/24","1847.6100","0.0000","1836.7800","1858.7100","1836.7800"
"2014/02/21","1836.2500","0.0000","1841.0700","1846.1300","1835.6000"
"2014/02/20","1839.7800","0.0000","1829.2400","1842.7900","1824.5800"
"2014/02/19","1828.7500","0.0000","1838.9000","1847.5000","1826.9900"
"2014/02/18","1840.7600","0.0000","1839.0300","1842.8700","1835.0100"
"2014/02/14","1838.6300","0.0000","1828.4600","1841.6500","1825.5900"
"2014/02/13","1829.8300","0.0000","1814.8200","1830.2500","1809.2200"
"2014/02/12","1819.2600","0.0000","1820.1200","1826.5500","1815.9700"
"2014/02/11","1819.7500","0.0000","1800.4500","1823.5400","1800.4100"
"2014/02/10","1799.8400","0.0000","1796.2000","1799.9400","1791.8300"
"2014/02/07","1797.0200","0.0000","1776.0100","1798.0300","1776.0100"
"2014/02/06","1773.4300","0.0000","1752.9900","1774.0600","1752.9900"
"2014/02/05","1751.6400","0.0000","1753.3800","1755.7900","1737.9200"
"2014/02/04","1755.2000","0.0000","1743.8200","1758.7300","1743.8200"
"2014/02/03","1741.8900","0.0000","1782.6800","1784.8300","1739.6600"
"2014/01/31","1782.5900","0.0000","1790.8800","1793.8800","1772.2600"
"2014/01/30","1794.1900","0.0000","1777.1700","1798.7700","1777.1700"
"2014/01/29","1774.2000","0.0000","1790.1500","1790.1500","1770.4500"
"2014/01/28","1792.5000","0.0000","1783.0000","1793.8700","1779.4900"
"2014/01/27","1781.5600","0.0000","1791.0300","1795.9800","1772.8800"
"2014/01/24","1790.2900","0.0000","1826.9600","1826.9600","1790.2900"
"2014/01/23","1828.4600","0.0000","1842.2900","1842.2900","1820.0600"
"2014/01/22","1844.8600","0.0000","1844.7100","1846.8700","1840.8800"
"2014/01/21","1843.8000","0.0000","1841.0500","1849.3100","1832.3800"
"2014/01/17","1838.7000","0.0000","1844.2300","1846.0400","1835.2300"
"2014/01/16","1845.8900","0.0000","1847.9900","1847.9900","1840.3000"
"2014/01/15","1848.3800","0.0000","1840.5200","1850.8400","1840.5200"
"2014/01/14","1838.8800","0.0000","1821.3600","1839.2600","1821.3600"
"2014/01/13","1819.2000","0.0000","1841.2600","1843.4500","1815.5200"
"2014/01/10","1842.3700","0.0000","1840.0600","1843.1500","1832.4300"
"2014/01/09","1838.1300","0.0000","1839.0000","1843.2300","1830.3800"
"2014/01/08","1837.4900","0.0000","1837.9000","1840.0200","1831.4000"
"2014/01/07","1837.8800","0.0000","1828.7100","1840.1000","1828.7100"
"2014/01/06","1826.7700","0.0000","1832.3100","1837.1600","1823.7300"
"2014/01/03","1831.3700","0.0000","1833.2100","1838.2400","1829.1300"
"2014/01/02","1831.9800","0.0000","1845.8600","1845.8600","1827.7400"
"2013/12/31","1848.3600","0.0000","1842.6100","1849.4400","1842.4100"
"2013/12/30","1841.0700","0.0000","1841.4700","1842.4700","1838.7700"
"2013/12/27","1841.4000","0.0000","1842.9700","1844.8900","1839.8100"
"2013/12/26","1842.0200","0.0000","1834.9600","1842.8400","1834.9600"
"2013/12/24","1833.3200","0.0000","1828.0200","1833.3200","1828.0200"
"2013/12/23","1827.9900","0.0000","1822.9200","1829.7500","1822.9200"
"2013/12/20","1818.3200","0.0000","1810.3900","1823.7500","1810.2500"
"2013/12/19","1809.6000","0.0000","1809.0000","1810.8800","1801.3500"
"2013/12/18","1810.6500","0.0000","1781.4600","1811.0800","1767.9900"
"2013/12/17","1781.0000","0.0000","1786.4700","1786.7700","1777.0500"
"2013/12/16","1786.5400","0.0000","1777.4800","1792.2200","1777.4800"
"2013/12/13","1775.3200","0.0000","1777.9800","1780.9200","1772.4500"
"2013/12/12","1775.5000","0.0000","1781.7100","1782.9900","1772.2800"
"2013/12/11","1782.2200","0.0000","1802.7600","1802.9700","1780.0900"
"2013/12/10","1802.6200","0.0000","1807.6000","1808.5200","1801.7500"
"2013/12/09","1808.3700","0.0000","1806.2100","1811.5200","1806.2100"
"2013/12/06","1805.0900","0.0000","1788.3600","1806.0400","1788.3600"
"2013/12/05","1785.0300","0.0000","1792.8200","1792.8200","1783.3800"
"2013/12/04","1792.8100","0.0000","1793.1500","1799.8000","1779.0900"
"2013/12/03","1795.1500","0.0000","1800.1000","1800.1000","1787.8500"
"2013/12/02","1800.9000","0.0000","1806.5500","1810.0200","1798.6000"
"2013/11/29","1805.8100","0.0000","1808.6900","1813.5500","1803.9800"
"2013/11/27","1807.2300","0.0000","1803.4800","1808.2700","1802.7700"
"2013/11/26","1802.7500","0.0000","1802.8700","1808.4200","1800.7700"
"2013/11/25","1802.4800","0.0000","1806.3300","1808.1000","1800.5800"
"2013/11/22","1804.7600","0.0000","1797.2100","1804.8400","1794.7000"
"2013/11/21","1795.8500","0.0000","1783.5200","1797.1600","1783.5200"
"2013/11/20","1781.3700","0.0000","1789.5900","1795.7300","1777.2300"
"2013/11/19","1787.8700","0.0000","1790.7900","1795.5100","1784.7200"
"2013/11/18","1791.5300","0.0000","1798.8200","1802.3300","1788.0000"
"2013/11/15","1798.1800","0.0000","1790.6600","1798.2200","1790.6600"
"2013/11/14","1790.6200","0.0000","1782.7500","1791.5300","1780.2200"
"2013/11/13","1782.0000","0.0000","1764.3700","1782.0000","1760.6400"
"2013/11/12","1767.6900","0.0000","1769.5100","1771.7800","1762.2900"
"2013/11/11","1771.8900","0.0000","1769.9600","1773.4400","1767.8500"
"2013/11/08","1770.6100","0.0000","1748.3700","1770.7800","1747.6300"
"2013/11/07","1747.1500","0.0000","1770.7400","1774.5400","1746.2000"
"2013/11/06","1770.4900","0.0000","1765.0000","1773.7400","1764.4000"
"2013/11/05","1762.9700","0.0000","1765.6700","1767.0300","1755.7600"
"2013/11/04","1767.9300","0.0000","1763.4000","1768.7800","1761.5600"
"2013/11/01","1761.6400","0.0000","1758.7000","1765.6700","1752.7000"
"2013/10/31","1756.5400","0.0000","1763.2400","1768.5300","1755.7200"
"2013/10/30","1763.3100","0.0000","1772.2700","1775.2200","1757.2400"
"2013/10/29","1771.9500","0.0000","1762.9300","1772.0900","1762.9300"
"2013/10/28","1762.1100","0.0000","1759.4200","1764.9900","1757.6700"
"2013/10/25","1759.7700","0.0000","1756.0100","1759.8200","1752.4500"
"2013/10/24","1752.0700","0.0000","1747.4800","1753.9400","1745.5000"
"2013/10/23","1746.3800","0.0000","1752.2700","1752.2700","1740.5000"
"2013/10/22","1754.6700","0.0000","1746.4800","1759.3300","1746.4800"
"2013/10/21","1744.6600","0.0000","1745.2000","1747.7900","1740.6700"
"2013/10/18","1744.5000","0.0000","1736.7200","1745.3100","1735.7400"
"2013/10/17","1733.1500","0.0000","1720.1700","1733.4500","1714.1200"
"2013/10/16","1721.5400","0.0000","1700.4900","1721.7600","1700.4900"
"2013/10/15","1698.0600","0.0000","1709.1700","1711.5700","1695.9300"
"2013/10/14","1710.1400","0.0000","1699.8600","1711.0300","1692.1300"
"2013/10/11","1703.2000","0.0000","1691.0900","1703.4400","1688.5200"
"2013/10/10","1692.5600","0.0000","1660.8800","1692.5600","1660.8800"
"2013/10/09","1656.4000","0.0000","1656.9900","1662.4700","1646.4700"
"2013/10/08","1655.4500","0.0000","1676.2200","1676.7900","1655.0300"
"2013/10/07","1676.1200","0.0000","1687.1500","1687.1500","1674.7000"
"2013/10/04","1690.5000","0.0000","1678.7900","1691.9400","1677.3300"
"2013/10/03","1678.6600","0.0000","1692.3500","1692.3500","1670.3600"
"2013/10/02","1693.8700","0.0000","1691.9000","1693.8700","1680.3400"
"2013/10/01","1695.0000","0.0000","1682.4100","1696.5500","1682.0700"
"2013/09/30","1681.5500","0.0000","1687.2600","1687.2600","1674.9900"
"2013/09/27","1691.7500","0.0000","1695.5200","1695.5200","1687.1100"
"2013/09/26","1698.6700","0.0000","1694.0500","1703.8500","1693.1100"
"2013/09/25","1692.7700","0.0000","1698.0200","1701.7100","1691.8800"
"2013/09/24","1697.4200","0.0000","1702.6000","1707.6300","1694.9000"
"2013/09/23","1701.8400","0.0000","1711.4400","1711.4400","1697.1000"
"2013/09/20","1709.9100","0.0000","1722.4400","1725.2300","1708.8900"
"2013/09/19","1722.3400","0.0000","1727.3400","1729.8600","1720.2000"
"2013/09/18","1725.5200","0.0000","1705.7400","1729.4400","1700.3500"
"2013/09/17","1704.7600","0.0000","1697.7300","1705.5200","1697.7300"
"2013/09/16","1697.6000","0.0000","1691.7000","1704.9500","1691.7000"
"2013/09/13","1687.9900","0.0000","1685.0400","1688.7300","1682.2200"
"2013/09/12","1683.4200","0.0000","1689.2100","1689.9700","1681.9600"
"2013/09/11","1689.1300","0.0000","1681.0400","1689.1300","1678.7000"
"2013/09/10","1683.9900","0.0000","1674.3200","1684.0900","1674.3200"
"2013/09/09","1671.7100","0.0000","1656.8500","1672.4000","1656.8500"
"2013/09/06","1655.1700","0.0000","1657.4400","1664.8300","1640.6200"
"2013/09/05","1655.0800","0.0000","1653.2800","1659.1700","1653.0700"
"2013/09/04","1653.0800","0.0000","1640.7200","1655.7200","1637.4100"
"2013/09/03","1639.7700","0.0000","1635.9500","1651.3500","1633.4100"
"2013/08/30","1632.9700","0.0000","1638.8900","1640.0800","1628.0500"
"2013/08/29","1638.1700","0.0000","1633.5000","1646.4100","1630.8800"
"2013/08/28","1634.9600","0.0000","1630.2500","1641.1800","1627.4700"
"2013/08/27","1630.4800","0.0000","1652.5400","1652.5400","1629.0500"
"2013/08/26","1656.7800","0.0000","1664.2900","1669.5100","1656.0200"
"2013/08/23","1663.5000","0.0000","1659.9200","1664.8500","1654.8100"
